Time[s], FRAM SCK, FRAM SO, FRAM SI, FRAM CS
0.000584875000000, 0, 1, 0, 0
0.000584937500000, 1, 1, 0, 0
0.000585125000000, 0, 1, 0, 0
0.000585187500000, 1, 1, 0, 0
0.000585375000000, 0, 0, 0, 0
0.000585437500000, 1, 0, 0, 0
0.000585562500000, 1, 1, 0, 0
0.000585625000000, 0, 1, 0, 0
0.000590187500000, 0, 1, 0, 1
0.000594687500000, 0, 1, 0, 0
0.000595437500000, 0, 0, 0, 0
0.000595500000000, 1, 0, 0, 0
0.000595687500000, 0, 0, 0, 0
0.000595750000000, 1, 0, 0, 0
0.000595937500000, 0, 0, 0, 0
0.000596000000000, 1, 0, 0, 0
0.000596187500000, 0, 0, 0, 0
0.000596250000000, 1, 0, 0, 0
0.000596437500000, 0, 0, 0, 0
0.000596500000000, 1, 0, 0, 0
0.000596687500000, 0, 0, 0, 0
0.000596750000000, 1, 0, 0, 0
0.000596875000000, 1, 1, 0, 0
0.000596937500000, 0, 1, 0, 0
0.000597000000000, 1, 1, 0, 0
0.000597187500000, 0, 0, 0, 0
0.000597250000000, 1, 0, 0, 0
0.000597375000000, 1, 1, 0, 0
0.000597437500000, 0, 1, 0, 0
0.000598375000000, 0, 0, 0, 0
0.000598437500000, 1, 0, 0, 0
0.000598625000000, 0, 0, 0, 0
0.000598687500000, 1, 0, 0, 0
0.000598812500000, 1, 1, 0, 0
0.000598875000000, 0, 1, 0, 0
0.000598937500000, 1, 1, 0, 0
0.000599125000000, 0, 1, 0, 0
0.000599187500000, 1, 1, 0, 0
0.000599375000000, 0, 0, 0, 0
0.000599437500000, 1, 0, 0, 0
0.000599562500000, 1, 1, 0, 0
0.000599625000000, 0, 1, 0, 0
0.000599687500000, 1, 1, 0, 0
0.000599875000000, 0, 0, 0, 0
0.000599937500000, 1, 0, 0, 0
0.000600125000000, 0, 0, 0, 0
0.000600187500000, 1, 0, 0, 0
0.000600312500000, 1, 1, 0, 0
0.000600375000000, 0, 1, 0, 0
0.000601312500000, 0, 0, 0, 0
0.000601375000000, 1, 0, 0, 0
0.000601500000000, 1, 1, 0, 0
0.000601562500000, 0, 1, 0, 0
0.000601625000000, 1, 1, 0, 0
0.000601812500000, 0, 0, 0, 0
0.000601875000000, 1, 0, 0, 0
0.000602000000000, 1, 1, 0, 0
0.000602062500000, 0, 1, 0, 0
0.000602125000000, 1, 1, 0, 0
0.000602312500000, 0, 0, 0, 0
0.000602375000000, 1, 0, 0, 0
0.000602500000000, 1, 1, 0, 0
0.000602562500000, 0, 1, 0, 0
0.000602625000000, 1, 1, 0, 0
0.000602812500000, 0, 1, 0, 0
0.000602875000000, 1, 1, 0, 0
0.000603062500000, 0, 0, 0, 0
0.000603125000000, 1, 0, 0, 0
0.000603250000000, 1, 1, 0, 0
0.000603312500000, 0, 1, 0, 0
0.000604687500000, 0, 0, 0, 0
0.000604812500000, 1, 0, 0, 0
0.000605000000000, 0, 0, 0, 0
0.000605062500000, 1, 0, 0, 0
0.000605250000000, 0, 0, 0, 0
0.000605312500000, 1, 0, 0, 0
0.000605500000000, 0, 0, 0, 0
0.000605562500000, 1, 0, 0, 0
0.000605750000000, 0, 0, 0, 0
0.000605812500000, 1, 0, 0, 0
0.000606000000000, 0, 0, 0, 0
0.000606062500000, 1, 0, 0, 0
0.000606250000000, 0, 0, 0, 0
0.000606312500000, 1, 0, 0, 0
0.000606437500000, 1, 1, 0, 0
0.000606500000000, 0, 1, 0, 0
0.000606562500000, 1, 1, 0, 0
0.000606750000000, 0, 1, 0, 0
0.000608125000000, 0, 0, 0, 0
0.000608187500000, 1, 0, 0, 0
0.000608375000000, 0, 0, 0, 0
0.000608437500000, 1, 0, 0, 0
0.000608625000000, 0, 0, 0, 0
0.000608687500000, 1, 0, 0, 0
0.000608875000000, 0, 0, 0, 0
0.000608937500000, 1, 0, 0, 0
0.000609125000000, 0, 0, 0, 0
0.000609187500000, 1, 0, 0, 0
0.000609375000000, 0, 0, 0, 0
0.000609437500000, 1, 0, 0, 0
0.000609562500000, 1, 1, 0, 0
0.000609625000000, 0, 1, 0, 0
0.000609687500000, 1, 1, 0, 0
0.000609875000000, 0, 0, 0, 0
0.000609937500000, 1, 0, 0, 0
0.000610062500000, 1, 1, 0, 0
0.000610125000000, 0, 1, 0, 0
0.000611500000000, 0, 0, 0, 0
0.000611562500000, 1, 0, 0, 0
0.000611750000000, 0, 0, 0, 0
0.000611812500000, 1, 0, 0, 0
0.000612000000000, 0, 0, 0, 0
0.000612062500000, 1, 0, 0, 0
0.000612250000000, 0, 0, 0, 0
0.000612312500000, 1, 0, 0, 0
0.000612500000000, 0, 0, 0, 0
0.000612562500000, 1, 0, 0, 0
0.000612750000000, 0, 0, 0, 0
0.000612812500000, 1, 0, 0, 0
0.000612937500000, 1, 1, 0, 0
0.000613000000000, 0, 1, 0, 0
0.000613062500000, 1, 1, 0, 0
0.000613250000000, 0, 1, 0, 0
0.000613312500000, 1, 1, 0, 0
0.000613500000000, 0, 1, 0, 0
0.000621000000000, 0, 0, 0, 0
0.000621125000000, 1, 0, 0, 0
0.000621312500000, 0, 0, 0, 0
0.000621375000000, 1, 0, 0, 0
0.000621562500000, 0, 0, 0, 0
0.000621625000000, 1, 0, 0, 0
0.000621812500000, 0, 0, 0, 0
0.000621875000000, 1, 0, 0, 0
0.000622062500000, 0, 0, 0, 0
0.000622125000000, 1, 0, 0, 0
0.000622250000000, 1, 1, 0, 0
0.000622312500000, 0, 1, 0, 0
0.000622375000000, 1, 1, 0, 0
0.000622562500000, 0, 0, 0, 0
0.000622625000000, 1, 0, 0, 0
0.000622812500000, 0, 0, 0, 0
0.000622875000000, 1, 0, 0, 0
0.000623000000000, 1, 1, 0, 0
0.000623062500000, 0, 1, 0, 0
0.000624375000000, 0, 0, 0, 0
0.000624500000000, 1, 0, 0, 0
0.000624687500000, 0, 0, 0, 0
0.000624750000000, 1, 0, 0, 0
0.000624937500000, 0, 0, 0, 0
0.000625000000000, 1, 0, 0, 0
0.000625187500000, 0, 0, 0, 0
0.000625250000000, 1, 0, 0, 0
0.000625437500000, 0, 0, 0, 0
0.000625500000000, 1, 0, 0, 0
0.000625625000000, 1, 1, 0, 0
0.000625687500000, 0, 1, 0, 0
0.000625750000000, 1, 1, 0, 0
0.000625937500000, 0, 0, 0, 0
0.000626000000000, 1, 0, 0, 0
0.000626125000000, 1, 1, 0, 0
0.000626187500000, 0, 1, 0, 0
0.000626250000000, 1, 1, 0, 0
0.000626437500000, 0, 1, 0, 0
0.000627750000000, 0, 0, 0, 0
0.000627875000000, 1, 0, 0, 0
0.000628062500000, 0, 0, 0, 0
0.000628125000000, 1, 0, 0, 0
0.000628312500000, 0, 0, 0, 0
0.000628375000000, 1, 0, 0, 0
0.000628562500000, 0, 0, 0, 0
0.000628625000000, 1, 0, 0, 0
0.000628812500000, 0, 0, 0, 0
0.000628875000000, 1, 0, 0, 0
0.000629000000000, 1, 1, 0, 0
0.000629062500000, 0, 1, 0, 0
0.000629125000000, 1, 1, 0, 0
0.000629312500000, 0, 1, 0, 0
0.000629375000000, 1, 1, 0, 0
0.000629562500000, 0, 0, 0, 0
0.000629625000000, 1, 0, 0, 0
0.000629750000000, 1, 1, 0, 0
0.000629812500000, 0, 1, 0, 0
0.000631125000000, 0, 0, 0, 0
0.000631250000000, 1, 0, 0, 0
0.000631437500000, 0, 0, 0, 0
0.000631500000000, 1, 0, 0, 0
0.000631687500000, 0, 0, 0, 0
0.000631750000000, 1, 0, 0, 0
0.000631937500000, 0, 0, 0, 0
0.000632000000000, 1, 0, 0, 0
0.000632187500000, 0, 0, 0, 0
0.000632250000000, 1, 0, 0, 0
0.000632375000000, 1, 1, 0, 0
0.000632437500000, 0, 1, 0, 0
0.000632500000000, 1, 1, 0, 0
0.000632687500000, 0, 1, 0, 0
0.000632750000000, 1, 1, 0, 0
0.000632937500000, 0, 1, 0, 0
0.000633000000000, 1, 1, 0, 0
0.000633187500000, 0, 1, 0, 0
0.000634500000000, 0, 0, 0, 0
0.000634625000000, 1, 0, 0, 0
0.000634812500000, 0, 0, 0, 0
0.000634875000000, 1, 0, 0, 0
0.000635062500000, 0, 0, 0, 0
0.000635125000000, 1, 0, 0, 0
0.000635312500000, 0, 0, 0, 0
0.000635375000000, 1, 0, 0, 0
0.000635500000000, 1, 1, 0, 0
0.000635562500000, 0, 1, 0, 0
0.000635625000000, 1, 1, 0, 0
0.000635750000000, 0, 1, 0, 0
0.000635812500000, 0, 0, 0, 0
0.000635875000000, 1, 0, 0, 0
0.000636062500000, 0, 0, 0, 0
0.000636125000000, 1, 0, 0, 0
0.000636312500000, 0, 0, 0, 0
0.000636375000000, 1, 0, 0, 0
0.000636500000000, 1, 1, 0, 0
0.000636562500000, 0, 1, 0, 0
0.000637875000000, 0, 0, 0, 0
0.000638000000000, 1, 0, 0, 0
0.000638187500000, 0, 0, 0, 0
0.000638250000000, 1, 0, 0, 0
0.000638437500000, 0, 0, 0, 0
0.000638500000000, 1, 0, 0, 0
0.000638687500000, 0, 0, 0, 0
0.000638750000000, 1, 0, 0, 0
0.000638875000000, 1, 1, 0, 0
0.000638937500000, 0, 1, 0, 0
0.000639000000000, 1, 1, 0, 0
0.000639187500000, 0, 0, 0, 0
0.000639250000000, 1, 0, 0, 0
0.000639437500000, 0, 0, 0, 0
0.000639500000000, 1, 0, 0, 0
0.000639625000000, 1, 1, 0, 0
0.000639687500000, 0, 1, 0, 0
0.000639750000000, 1, 1, 0, 0
0.000639937500000, 0, 1, 0, 0
0.000647750000000, 0, 0, 0, 0
0.000647875000000, 1, 0, 0, 0
0.000648062500000, 0, 0, 0, 0
0.000648125000000, 1, 0, 0, 0
0.000648312500000, 0, 0, 0, 0
0.000648375000000, 1, 0, 0, 0
0.000648562500000, 0, 0, 0, 0
0.000648625000000, 1, 0, 0, 0
0.000648750000000, 1, 1, 0, 0
0.000648812500000, 0, 1, 0, 0
0.000648875000000, 1, 1, 0, 0
0.000649000000000, 0, 1, 0, 0
0.000649062500000, 0, 0, 0, 0
0.000649125000000, 1, 0, 0, 0
0.000649250000000, 1, 1, 0, 0
0.000649312500000, 0, 1, 0, 0
0.000649375000000, 1, 1, 0, 0
0.000649500000000, 0, 1, 0, 0
0.000649562500000, 0, 0, 0, 0
0.000649625000000, 1, 0, 0, 0
0.000649750000000, 1, 1, 0, 0
0.000649812500000, 0, 1, 0, 0
0.000651125000000, 0, 0, 0, 0
0.000651250000000, 1, 0, 0, 0
0.000651437500000, 0, 0, 0, 0
0.000651500000000, 1, 0, 0, 0
0.000651687500000, 0, 0, 0, 0
0.000651750000000, 1, 0, 0, 0
0.000651937500000, 0, 0, 0, 0
0.000652000000000, 1, 0, 0, 0
0.000652125000000, 1, 1, 0, 0
0.000652187500000, 0, 1, 0, 0
0.000652250000000, 1, 1, 0, 0
0.000652375000000, 0, 1, 0, 0
0.000652437500000, 0, 0, 0, 0
0.000652500000000, 1, 0, 0, 0
0.000652625000000, 1, 1, 0, 0
0.000652687500000, 0, 1, 0, 0
0.000652750000000, 1, 1, 0, 0
0.000652875000000, 0, 1, 0, 0
0.000653000000000, 1, 1, 0, 0
0.000653125000000, 0, 1, 0, 0
0.000654500000000, 0, 0, 0, 0
0.000654625000000, 1, 0, 0, 0
0.000654750000000, 0, 0, 0, 0
0.000654875000000, 1, 0, 0, 0
0.000655062500000, 0, 0, 0, 0
0.000655125000000, 1, 0, 0, 0
0.000655312500000, 0, 0, 0, 0
0.000655375000000, 1, 0, 0, 0
0.000655500000000, 1, 1, 0, 0
0.000655562500000, 0, 1, 0, 0
0.000655625000000, 1, 1, 0, 0
0.000655750000000, 0, 1, 0, 0
0.000655875000000, 1, 1, 0, 0
0.000656000000000, 0, 1, 0, 0
0.000656062500000, 0, 0, 0, 0
0.000656125000000, 1, 0, 0, 0
0.000656250000000, 0, 0, 0, 0
0.000656375000000, 1, 0, 0, 0
0.000656500000000, 1, 1, 0, 0
0.000656562500000, 0, 1, 0, 0
0.000657875000000, 0, 0, 0, 0
0.000658000000000, 1, 0, 0, 0
0.000658125000000, 0, 0, 0, 0
0.000658250000000, 1, 0, 0, 0
0.000658375000000, 0, 0, 0, 0
0.000658500000000, 1, 0, 0, 0
0.000658625000000, 0, 0, 0, 0
0.000658750000000, 1, 0, 0, 0
0.000658875000000, 1, 1, 0, 0
0.000658937500000, 0, 1, 0, 0
0.000659000000000, 1, 1, 0, 0
0.000659125000000, 0, 1, 0, 0
0.000659250000000, 1, 1, 0, 0
0.000659375000000, 0, 1, 0, 0
0.000659437500000, 0, 0, 0, 0
0.000659500000000, 1, 0, 0, 0
0.000659625000000, 1, 1, 0, 0
0.000659687500000, 0, 1, 0, 0
0.000659750000000, 1, 1, 0, 0
0.000659875000000, 0, 1, 0, 0
0.000661250000000, 0, 0, 0, 0
0.000661375000000, 1, 0, 0, 0
0.000661500000000, 0, 0, 0, 0
0.000661625000000, 1, 0, 0, 0
0.000661750000000, 0, 0, 0, 0
0.000661875000000, 1, 0, 0, 0
0.000662000000000, 0, 0, 0, 0
0.000662125000000, 1, 0, 0, 0
0.000662250000000, 1, 1, 0, 0
0.000662312500000, 0, 1, 0, 0
0.000662375000000, 1, 1, 0, 0
0.000662562500000, 0, 1, 0, 0
0.000662625000000, 1, 1, 0, 0
0.000662750000000, 0, 1, 0, 0
0.000662875000000, 1, 1, 0, 0
0.000663000000000, 0, 0, 0, 0
0.000663125000000, 1, 0, 0, 0
0.000663250000000, 1, 1, 0, 0
0.000663312500000, 0, 1, 0, 0
0.000664625000000, 0, 0, 0, 0
0.000664750000000, 1, 0, 0, 0
0.000664875000000, 0, 0, 0, 0
0.000665000000000, 1, 0, 0, 0
0.000665125000000, 0, 0, 0, 0
0.000665250000000, 1, 0, 0, 0
0.000665375000000, 0, 0, 0, 0
0.000665500000000, 1, 0, 0, 0
0.000665625000000, 1, 1, 0, 0
0.000665687500000, 0, 1, 0, 0
0.000665750000000, 1, 1, 0, 0
0.000665875000000, 0, 1, 0, 0
0.000666000000000, 1, 1, 0, 0
0.000666125000000, 0, 1, 0, 0
0.000666250000000, 1, 1, 0, 0
0.000666375000000, 0, 1, 0, 0
0.000666500000000, 1, 1, 0, 0
0.000666625000000, 0, 1, 0, 0
0.000668000000000, 0, 0, 0, 0
0.000668125000000, 1, 0, 0, 0
0.000668250000000, 0, 0, 0, 0
0.000668375000000, 1, 0, 0, 0
0.000668500000000, 0, 0, 0, 0
0.000668625000000, 1, 0, 0, 0
0.000668750000000, 1, 1, 0, 0
0.000668812500000, 0, 1, 0, 0
0.000668875000000, 1, 1, 0, 0
0.000669000000000, 0, 0, 0, 0
0.000669125000000, 1, 0, 0, 0
0.000669250000000, 0, 0, 0, 0
0.000669375000000, 1, 0, 0, 0
0.000669500000000, 0, 0, 0, 0
0.000669625000000, 1, 0, 0, 0
0.000669750000000, 0, 0, 0, 0
0.000669875000000, 1, 0, 0, 0
0.000670000000000, 1, 1, 0, 0
0.000670062500000, 0, 1, 0, 0
0.000674812500000, 0, 1, 0, 1
0.006265687500000, 0, 1, 0, 0
0.006266375000000, 0, 0, 0, 0
0.006266437500000, 1, 0, 0, 0
0.006266625000000, 0, 0, 0, 0
0.006266687500000, 1, 0, 0, 0
0.006266875000000, 0, 0, 0, 0
0.006266937500000, 1, 0, 0, 0
0.006267125000000, 0, 0, 0, 0
0.006267187500000, 1, 0, 0, 0
0.006267375000000, 0, 0, 0, 0
0.006267437500000, 1, 0, 0, 0
0.006267625000000, 0, 0, 0, 0
0.006267687500000, 1, 0, 0, 0
0.006267812500000, 1, 1, 0, 0
0.006267875000000, 0, 1, 0, 0
0.006267937500000, 1, 1, 0, 0
0.006268125000000, 0, 1, 0, 0
0.006268187500000, 1, 1, 0, 0
0.006268375000000, 0, 1, 0, 0
0.006269312500000, 0, 0, 0, 0
0.006269375000000, 1, 0, 0, 0
0.006269562500000, 0, 0, 0, 0
0.006269625000000, 1, 0, 0, 0
0.006269750000000, 1, 1, 0, 0
0.006269812500000, 0, 1, 0, 0
0.006269875000000, 1, 1, 0, 0
0.006270062500000, 0, 1, 0, 0
0.006270125000000, 1, 1, 0, 0
0.006270312500000, 0, 0, 0, 0
0.006270375000000, 1, 0, 0, 0
0.006270500000000, 1, 1, 0, 0
0.006270562500000, 0, 1, 0, 0
0.006270625000000, 1, 1, 0, 0
0.006270812500000, 0, 0, 0, 0
0.006270875000000, 1, 0, 0, 0
0.006271062500000, 0, 0, 0, 0
0.006271125000000, 1, 0, 0, 0
0.006271250000000, 1, 1, 0, 0
0.006271312500000, 0, 1, 0, 0
0.006272250000000, 0, 0, 0, 0
0.006272312500000, 1, 0, 0, 0
0.006272437500000, 1, 1, 0, 0
0.006272500000000, 0, 1, 0, 0
0.006272562500000, 1, 1, 0, 0
0.006272750000000, 0, 0, 0, 0
0.006272812500000, 1, 0, 0, 0
0.006272937500000, 1, 1, 0, 0
0.006273000000000, 0, 1, 0, 0
0.006273062500000, 1, 1, 0, 0
0.006273250000000, 0, 0, 0, 0
0.006273312500000, 1, 0, 0, 0
0.006273437500000, 1, 1, 0, 0
0.006273500000000, 0, 1, 0, 0
0.006273562500000, 1, 1, 0, 0
0.006273750000000, 0, 1, 0, 0
0.006273812500000, 1, 1, 0, 0
0.006274000000000, 0, 0, 0, 0
0.006274062500000, 1, 0, 0, 0
0.006274187500000, 1, 1, 0, 0
0.006274250000000, 0, 1, 0, 0
0.006275437500000, 1, 1, 0, 0
0.006275625000000, 0, 1, 0, 0
0.006275687500000, 1, 1, 0, 0
0.006275875000000, 0, 1, 0, 0
0.006275937500000, 1, 1, 0, 0
0.006276125000000, 0, 1, 0, 0
0.006276187500000, 1, 1, 0, 0
0.006276375000000, 0, 1, 0, 0
0.006276437500000, 1, 1, 0, 0
0.006276625000000, 0, 1, 0, 0
0.006276687500000, 1, 1, 0, 0
0.006276875000000, 0, 1, 0, 0
0.006276937500000, 1, 1, 0, 0
0.006277125000000, 0, 1, 1, 0
0.006277187500000, 1, 1, 1, 0
0.006277375000000, 0, 1, 0, 0
0.006278875000000, 1, 1, 0, 0
0.006279062500000, 0, 1, 0, 0
0.006279125000000, 1, 1, 0, 0
0.006279312500000, 0, 1, 0, 0
0.006279375000000, 1, 1, 0, 0
0.006279562500000, 0, 1, 0, 0
0.006279625000000, 1, 1, 0, 0
0.006279812500000, 0, 1, 0, 0
0.006279875000000, 1, 1, 0, 0
0.006280062500000, 0, 1, 0, 0
0.006280125000000, 1, 1, 0, 0
0.006280312500000, 0, 1, 1, 0
0.006280375000000, 1, 1, 1, 0
0.006280562500000, 0, 1, 0, 0
0.006280625000000, 1, 1, 0, 0
0.006280812500000, 0, 1, 0, 0
0.006282312500000, 1, 1, 0, 0
0.006282500000000, 0, 1, 0, 0
0.006282562500000, 1, 1, 0, 0
0.006282750000000, 0, 1, 0, 0
0.006282812500000, 1, 1, 0, 0
0.006283000000000, 0, 1, 0, 0
0.006283062500000, 1, 1, 0, 0
0.006283250000000, 0, 1, 0, 0
0.006283312500000, 1, 1, 0, 0
0.006283500000000, 0, 1, 0, 0
0.006283562500000, 1, 1, 0, 0
0.006283750000000, 0, 1, 1, 0
0.006283812500000, 1, 1, 1, 0
0.006284000000000, 0, 1, 1, 0
0.006284062500000, 1, 1, 1, 0
0.006284250000000, 0, 1, 0, 0
0.006285750000000, 1, 1, 0, 0
0.006285937500000, 0, 1, 0, 0
0.006286000000000, 1, 1, 0, 0
0.006286187500000, 0, 1, 0, 0
0.006286250000000, 1, 1, 0, 0
0.006286437500000, 0, 1, 0, 0
0.006286500000000, 1, 1, 0, 0
0.006286687500000, 0, 1, 0, 0
0.006286750000000, 1, 1, 0, 0
0.006286937500000, 0, 1, 1, 0
0.006287000000000, 1, 1, 1, 0
0.006287187500000, 0, 1, 0, 0
0.006287250000000, 1, 1, 0, 0
0.006287437500000, 0, 1, 0, 0
0.006287500000000, 1, 1, 0, 0
0.006287687500000, 0, 1, 0, 0
0.006289187500000, 1, 1, 0, 0
0.006289375000000, 0, 1, 0, 0
0.006289437500000, 1, 1, 0, 0
0.006289625000000, 0, 1, 0, 0
0.006289687500000, 1, 1, 0, 0
0.006289875000000, 0, 1, 0, 0
0.006289937500000, 1, 1, 0, 0
0.006290125000000, 0, 1, 0, 0
0.006290187500000, 1, 1, 0, 0
0.006290375000000, 0, 1, 1, 0
0.006290437500000, 1, 1, 1, 0
0.006290625000000, 0, 1, 0, 0
0.006290687500000, 1, 1, 0, 0
0.006290875000000, 0, 1, 1, 0
0.006290937500000, 1, 1, 1, 0
0.006291125000000, 0, 1, 0, 0
0.006292625000000, 1, 1, 0, 0
0.006292812500000, 0, 1, 0, 0
0.006292875000000, 1, 1, 0, 0
0.006293062500000, 0, 1, 0, 0
0.006293125000000, 1, 1, 0, 0
0.006293312500000, 0, 1, 0, 0
0.006293375000000, 1, 1, 0, 0
0.006293562500000, 0, 1, 0, 0
